Code,LocalAuthority,Year,Indicator,Numerator,Denominator
CHN14a,Aberdeen City,2021-22,21.163843812196916,,
CHN14a,Aberdeen City,2022-23,23.362167242000005,,
CHN14a,Aberdeen City,2023-24,22.82396626797722,,
CHN14a,Aberdeen City,2024-25,23.7,,
CHN14a,Aberdeenshire,2018-19,23.240553544999997,,
CHN14a,Aberdeenshire,2020-21,19.845545977,,
CHN14a,Aberdeenshire,2021-22,22.108393919365504,,
CHN14a,Aberdeenshire,2022-23,27.528437190999995,,
CHN14a,Aberdeenshire,2023-24,22.33240343515326,,
CHN14a,Aberdeenshire,2024-25,7.7,,
CHN14a,Angus,2018-19,22.394972188000004,,
CHN14a,Angus,2020-21,19.990618459999993,,
CHN14a,Angus,2021-22,19.005610212212382,,
CHN14a,Angus,2022-23,21.806695810000008,,
CHN14a,Angus,2023-24,23.735302984624667,,
CHN14a,Angus,2024-25,23.8,,
CHN14a,Argyll & Bute,2018-19,13.368756165000006,,
CHN14a,Argyll & Bute,2020-21,32.513524063999995,,
CHN14a,Argyll & Bute,2021-22,27.368421052631582,,
CHN14a,Argyll & Bute,2022-23,12.928625857,,
CHN14a,Argyll & Bute,2023-24,15.004034117104654,,
CHN14a,Argyll & Bute,2024-25,17.100000000000001,,
CHN14a,Clackmannanshire,2018-19,22.420059711999997,,
CHN14a,Clackmannanshire,2020-21,20.651897122999998,,
CHN14a,Clackmannanshire,2021-22,19.288365761057989,,
CHN14a,Clackmannanshire,2022-23,15.836901120999997,,
CHN14a,Clackmannanshire,2023-24,15.625490997077577,,
CHN14a,Clackmannanshire,2024-25,18.3,,
CHN14a,Dumfries & Galloway,2018-19,18.145097418000006,,
CHN14a,Dumfries & Galloway,2020-21,22.175076349000001,,
CHN14a,Dumfries & Galloway,2021-22,9.5562832194381215,,
CHN14a,Dumfries & Galloway,2022-23,12.445614370000008,,
CHN14a,Dumfries & Galloway,2023-24,14.764976148509099,,
CHN14a,Dumfries & Galloway,2024-25,15.5,,
CHN14a,Dundee City,2018-19,19.198902187999991,,
CHN14a,Dundee City,2020-21,20.371203140000006,,
CHN14a,Dundee City,2021-22,19.896717114274225,,
CHN14a,Dundee City,2022-23,19.86718510099999,,
CHN14a,Dundee City,2023-24,16.56866273637111,,
CHN14a,Dundee City,2024-25,13.9,,
CHN14a,East Ayrshire,2018-19,22.636756523999999,,
CHN14a,East Ayrshire,2020-21,30.080210455000007,,
CHN14a,East Ayrshire,2021-22,13.347816202288627,,
CHN14a,East Ayrshire,2022-23,19.465367610999998,,
CHN14a,East Ayrshire,2023-24,15.725746175693855,,
CHN14a,East Ayrshire,2024-25,18.399999999999999,,
CHN14a,East Dunbartonshire,2018-19,19.853794434999998,,
CHN14a,East Dunbartonshire,2020-21,25.982575204999996,,
CHN14a,East Dunbartonshire,2021-22,25.715225770062354,,
CHN14a,East Dunbartonshire,2022-23,29.460784313999994,,
CHN14a,East Dunbartonshire,2023-24,30.525161871977712,,
CHN14a,East Dunbartonshire,2024-25,21.7,,
CHN14a,East Lothian,2018-19,27.069322781000004,,
CHN14a,East Lothian,2020-21,29.454374008000002,,
CHN14a,East Lothian,2021-22,30.034737633225038,,
CHN14a,East Lothian,2022-23,23.262174627999997,,
CHN14a,East Lothian,2023-24,22.542292677156048,,
CHN14a,East Lothian,2024-25,24.4,,
CHN14a,East Renfrewshire,2018-19,20.348390668999997,,
CHN14a,East Renfrewshire,2020-21,21.272009214999997,,
CHN14a,East Renfrewshire,2021-22,27.810104368707854,,
CHN14a,East Renfrewshire,2022-23,26.603079751999996,,
CHN14a,East Renfrewshire,2023-24,20.0482592209583,,
CHN14a,East Renfrewshire,2024-25,15.9,,
CHN14a,Edinburgh City,2018-19,26.430870063999993,,
CHN14a,Edinburgh City,2020-21,27.828885103000005,,
CHN14a,Edinburgh City,2021-22,25.101947131331816,,
CHN14a,Edinburgh City,2022-23,22.378599852000008,,
CHN14a,Edinburgh City,2023-24,22.127776922922806,,
CHN14a,Edinburgh City,2024-25,16.7,,
CHN14a,Falkirk,2018-19,24.300858342999994,,
CHN14a,Falkirk,2020-21,23.921387282999994,,
CHN14a,Falkirk,2021-22,26.975699477226549,,
CHN14a,Falkirk,2022-23,18.823884723000006,,
CHN14a,Falkirk,2023-24,17.560167022277284,,
CHN14a,Falkirk,2024-25,16.899999999999999,,
CHN14a,Fife,2018-19,18.487171298000007,,
CHN14a,Fife,2020-21,23.659296897000004,,
CHN14a,Fife,2021-22,22.248230738689628,,
CHN14a,Fife,2022-23,22.375361822000002,,
CHN14a,Fife,2023-24,22.901724897007618,,
CHN14a,Fife,2024-25,20.7,,
CHN14a,Glasgow City,2018-19,20.887890463000005,,
CHN14a,Glasgow City,2020-21,25.102990025,,
CHN14a,Glasgow City,2021-22,20.200438346380039,,
CHN14a,Glasgow City,2022-23,20.211037292,,
CHN14a,Glasgow City,2023-24,21.036315582196892,,
CHN14a,Glasgow City,2024-25,23.8,,
CHN14a,Highland,2018-19,31.124250938000003,,
CHN14a,Highland,2020-21,31.288461538,,
CHN14a,Highland,2021-22,28.020830212523727,,
CHN14a,Highland,2022-23,23.836775888000005,,
CHN14a,Highland,2023-24,20.523595662261869,,
CHN14a,Highland,2024-25,22.2,,
CHN14a,Inverclyde,2018-19,20.689381807000004,,
CHN14a,Inverclyde,2020-21,27.547038326999996,,
CHN14a,Inverclyde,2021-22,20.583246540693352,,
CHN14a,Inverclyde,2022-23,24.942326491000003,,
CHN14a,Inverclyde,2023-24,18.98285807624481,,
CHN14a,Inverclyde,2024-25,19.899999999999999,,
CHN14a,Midlothian,2018-19,26.862521543,,
CHN14a,Midlothian,2020-21,32.015819897000007,,
CHN14a,Midlothian,2021-22,25.509777231831603,,
CHN14a,Midlothian,2022-23,21.217345567999992,,
CHN14a,Midlothian,2023-24,30.11627472705317,,
CHN14a,Midlothian,2024-25,13.4,,
CHN14a,Moray,2018-19,14.877981903000007,,
CHN14a,Moray,2020-21,19.751178627999998,,
CHN14a,Moray,2021-22,26.349816529792065,,
CHN14a,Moray,2022-23,32.056980057000004,,
CHN14a,North Ayrshire,2018-19,21.989110780999994,,
CHN14a,North Ayrshire,2020-21,21.474519354000009,,
CHN14a,North Ayrshire,2021-22,22.405111643573981,,
CHN14a,North Ayrshire,2022-23,20.424724546,,
CHN14a,North Ayrshire,2023-24,19.555746446457817,,
CHN14a,North Ayrshire,2024-25,19.8,,
CHN14a,North Lanarkshire,2018-19,18.669136731999998,,
CHN14a,North Lanarkshire,2020-21,22.361911422000006,,
CHN14a,North Lanarkshire,2021-22,19.011777905917398,,
CHN14a,North Lanarkshire,2022-23,18.532334660999993,,
CHN14a,North Lanarkshire,2023-24,15.068937896647656,,
CHN14a,North Lanarkshire,2024-25,16.899999999999999,,
CHN14a,Perth & Kinross,2018-19,23.156128096000003,,
CHN14a,Perth & Kinross,2020-21,26.973724598999997,,
CHN14a,Perth & Kinross,2021-22,20.868817680002408,,
CHN14a,Perth & Kinross,2022-23,22.755384942999996,,
CHN14a,Perth & Kinross,2023-24,21.633130286671104,,
CHN14a,Perth & Kinross,2024-25,23.6,,
CHN14a,Renfrewshire,2018-19,20.443906376000001,,
CHN14a,Renfrewshire,2020-21,28.525028565000003,,
CHN14a,Renfrewshire,2021-22,20.890223773574697,,
CHN14a,Renfrewshire,2022-23,26.367834032000005,,
CHN14a,Renfrewshire,2023-24,23.29220949910605,,
CHN14a,Renfrewshire,2024-25,18.899999999999999,,
CHN14a,Scottish Borders,2018-19,24.935597189999996,,
CHN14a,Scottish Borders,2020-21,34.464131373999997,,
CHN14a,Scottish Borders,2021-22,38.43598262202913,,
CHN14a,Scottish Borders,2022-23,30.564885496000006,,
CHN14a,Scottish Borders,2023-24,22.399060029908135,,
CHN14a,Scottish Borders,2024-25,25.5,,
CHN14a,South Ayrshire,2018-19,21.455512237999997,,
CHN14a,South Ayrshire,2020-21,22.554512062000008,,
CHN14a,South Ayrshire,2021-22,26.931799748415351,,
CHN14a,South Ayrshire,2022-23,20.631549610000008,,
CHN14a,South Ayrshire,2023-24,18.432125601510236,,
CHN14a,South Ayrshire,2024-25,23.1,,
CHN14a,South Lanarkshire,2018-19,19.401644820000001,,
CHN14a,South Lanarkshire,2020-21,23.571500572999994,,
CHN14a,South Lanarkshire,2021-22,24.380433865113545,,
CHN14a,South Lanarkshire,2022-23,22.277138021999995,,
CHN14a,South Lanarkshire,2023-24,21.754357142654811,,
CHN14a,South Lanarkshire,2024-25,19.8,,
CHN14a,Stirling,2018-19,26.932330827000001,,
CHN14a,Stirling,2020-21,38.352870701999997,,
CHN14a,Stirling,2021-22,24.870242079863004,,
CHN14a,Stirling,2022-23,23.770342045999996,,
CHN14a,Stirling,2023-24,26.179155264877323,,
CHN14a,Stirling,2024-25,20.7,,
CHN14a,West Dunbartonshire,2018-19,12.756598240000002,,
CHN14a,West Dunbartonshire,2020-21,17.927437103000003,,
CHN14a,West Dunbartonshire,2021-22,18.76765034779477,,
CHN14a,West Dunbartonshire,2022-23,11.538042055999995,,
CHN14a,West Dunbartonshire,2023-24,12.929655172413804,,
CHN14a,West Dunbartonshire,2024-25,7.9,,
CHN14a,West Lothian,2018-19,23.557446455000004,,
CHN14a,West Lothian,2020-21,20.867142348000002,,
CHN14a,West Lothian,2021-22,20.753440035665804,,
CHN14a,West Lothian,2022-23,21.494259607000004,,
CHN14a,West Lothian,2023-24,17.771706749402696,,
CHN14a,West Lothian,2024-25,16.3,,
CHN14b,Aberdeen City,2018-19,20.358079000000004,,
CHN14b,Aberdeen City,2020-21,27.955127658000002,,
CHN14b,Aberdeen City,2021-22,20.920158543028094,,
CHN14b,Aberdeen City,2022-23,20.436814302999991,,
CHN14b,Aberdeen City,2023-24,19,,
CHN14b,Aberdeen City,2024-25,18.5,,
CHN14b,Aberdeenshire,2018-19,13.201788078000007,,
CHN14b,Aberdeenshire,2020-21,14.659662355999997,,
CHN14b,Aberdeenshire,2021-22,13.113020489094524,,
CHN14b,Aberdeenshire,2022-23,22.069732938000001,,
CHN14b,Aberdeenshire,2023-24,20.2,,
CHN14b,Aberdeenshire,2024-25,7.5,,
CHN14b,Angus,2018-19,16.008991008999999,,
CHN14b,Angus,2020-21,22.435592118999992,,
CHN14b,Angus,2021-22,15.035097704420409,,
CHN14b,Angus,2022-23,13.538223692000004,,
CHN14b,Angus,2023-24,20.7,,
CHN14b,Angus,2024-25,14,,
CHN14b,Argyll & Bute,2018-19,15.273073432000004,,
CHN14b,Argyll & Bute,2020-21,28.973436635000006,,
CHN14b,Argyll & Bute,2021-22,17.803655183567841,,
CHN14b,Argyll & Bute,2022-23,14.732029464000007,,
CHN14b,Argyll & Bute,2023-24,14.4,,
CHN14b,Argyll & Bute,2024-25,15.3,,
CHN14b,Clackmannanshire,2018-19,17.682056164000002,,
CHN14b,Clackmannanshire,2020-21,12.961548256,,
CHN14b,Clackmannanshire,2021-22,15.591479843424324,,
CHN14b,Clackmannanshire,2022-23,17.061141581000001,,
CHN14b,Clackmannanshire,2023-24,16.399999999999999,,
CHN14b,Clackmannanshire,2024-25,15.2,,
CHN14b,Dumfries & Galloway,2018-19,18.353001742999993,,
CHN14b,Dumfries & Galloway,2020-21,16.587251640999995,,
CHN14b,Dumfries & Galloway,2021-22,13.126423690205016,,
CHN14b,Dumfries & Galloway,2022-23,7.4714603299999984,,
CHN14b,Dumfries & Galloway,2023-24,16.2,,
CHN14b,Dumfries & Galloway,2024-25,12.6,,
CHN14b,Dundee City,2018-19,16.245787909000001,,
CHN14b,Dundee City,2020-21,17.253958992000008,,
CHN14b,Dundee City,2021-22,13.582780377864992,,
CHN14b,Dundee City,2022-23,16.258815212000002,,
CHN14b,Dundee City,2023-24,14.3,,
CHN14b,Dundee City,2024-25,9.6,,
CHN14b,East Ayrshire,2018-19,21.416037543000002,,
CHN14b,East Ayrshire,2020-21,30.487351043999993,,
CHN14b,East Ayrshire,2021-22,13.862549136667768,,
CHN14b,East Ayrshire,2022-23,18.276563917000004,,
CHN14b,East Ayrshire,2023-24,14.6,,
CHN14b,East Ayrshire,2024-25,15.9,,
CHN14b,East Dunbartonshire,2018-19,14.754813747,,
CHN14b,East Dunbartonshire,2020-21,17.782442391999993,,
CHN14b,East Dunbartonshire,2021-22,20.76675040566505,,
CHN14b,East Dunbartonshire,2022-23,21.083435207999997,,
CHN14b,East Dunbartonshire,2023-24,20.5,,
CHN14b,East Dunbartonshire,2024-25,17,,
CHN14b,East Lothian,2018-19,23.548949349000004,,
CHN14b,East Lothian,2020-21,26.261197547999998,,
CHN14b,East Lothian,2021-22,22.142726105301776,,
CHN14b,East Lothian,2022-23,23.563498133999992,,
CHN14b,East Lothian,2023-24,19.8,,
CHN14b,East Lothian,2024-25,21.6,,
CHN14b,East Renfrewshire,2018-19,13.068743377000002,,
CHN14b,East Renfrewshire,2020-21,16.619220010000006,,
CHN14b,East Renfrewshire,2021-22,25.190932134683862,,
CHN14b,East Renfrewshire,2022-23,22.436178192999989,,
CHN14b,East Renfrewshire,2023-24,13.3,,
CHN14b,East Renfrewshire,2024-25,13.3,,
CHN14b,Edinburgh City,2018-19,20.541177544000007,,
CHN14b,Edinburgh City,2020-21,24.079303300999996,,
CHN14b,Edinburgh City,2021-22,19.951334700874668,,
CHN14b,Edinburgh City,2022-23,19.122582758999997,,
CHN14b,Edinburgh City,2023-24,17.3,,
CHN14b,Edinburgh City,2024-25,16,,
CHN14b,Falkirk,2018-19,18.194305917000008,,
CHN14b,Falkirk,2020-21,21.117533719000008,,
CHN14b,Falkirk,2021-22,21.830813740271381,,
CHN14b,Falkirk,2022-23,16.305416492999996,,
CHN14b,Falkirk,2023-24,14.5,,
CHN14b,Falkirk,2024-25,16.3,,
CHN14b,Fife,2018-19,16.451222164000001,,
CHN14b,Fife,2020-21,22.991684352000007,,
CHN14b,Fife,2021-22,21.456139237829369,,
CHN14b,Fife,2022-23,19.072115185000001,,
CHN14b,Fife,2023-24,19.899999999999999,,
CHN14b,Fife,2024-25,17.600000000000001,,
CHN14b,Glasgow City,2018-19,14.881238960000005,,
CHN14b,Glasgow City,2020-21,18.375524067000001,,
CHN14b,Glasgow City,2021-22,15.796196403432674,,
CHN14b,Glasgow City,2022-23,16.286563047999991,,
CHN14b,Glasgow City,2023-24,17.899999999999999,,
CHN14b,Glasgow City,2024-25,19.100000000000001,,
CHN14b,Highland,2018-19,25.183874280999994,,
CHN14b,Highland,2020-21,29.868346774999999,,
CHN14b,Highland,2021-22,26.317375717775455,,
CHN14b,Highland,2022-23,21.059160569999996,,
CHN14b,Highland,2023-24,22.1,,
CHN14b,Highland,2024-25,23.1,,
CHN14b,Inverclyde,2018-19,17.519404403999999,,
CHN14b,Inverclyde,2020-21,28.551992225999999,,
CHN14b,Inverclyde,2021-22,17.341947556671471,,
CHN14b,Inverclyde,2022-23,16.306008450000007,,
CHN14b,Inverclyde,2023-24,15.8,,
CHN14b,Inverclyde,2024-25,14.2,,
CHN14b,Midlothian,2018-19,23.008882406999994,,
CHN14b,Midlothian,2020-21,27.216915120000003,,
CHN14b,Midlothian,2021-22,20.924936091099241,,
CHN14b,Midlothian,2022-23,14.571036174999987,,
CHN14b,Midlothian,2023-24,27.3,,
CHN14b,Midlothian,2024-25,8.9,,
CHN14b,Moray,2018-19,13.770222101000002,,
CHN14b,Moray,2020-21,17.545835515999997,,
CHN14b,Moray,2021-22,24.684023530782234,,
CHN14b,Moray,2022-23,26.615384615,,
CHN14b,North Ayrshire,2018-19,17.134062150000005,,
CHN14b,North Ayrshire,2020-21,23.612825389000001,,
CHN14b,North Ayrshire,2021-22,18.357025826553894,,
CHN14b,North Ayrshire,2022-23,16.949913172999999,,
CHN14b,North Ayrshire,2023-24,16.5,,
CHN14b,North Ayrshire,2024-25,19,,
CHN14b,North Lanarkshire,2018-19,14.969891848000003,,
CHN14b,North Lanarkshire,2020-21,20.663192898000005,,
CHN14b,North Lanarkshire,2021-22,16.553470789914641,,
CHN14b,North Lanarkshire,2022-23,16.097169608000002,,
CHN14b,North Lanarkshire,2023-24,13.4,,
CHN14b,North Lanarkshire,2024-25,14.5,,
CHN14b,Perth & Kinross,2018-19,21.653758371000009,,
CHN14b,Perth & Kinross,2020-21,23.666166702000005,,
CHN14b,Perth & Kinross,2021-22,16.837029119685269,,
CHN14b,Perth & Kinross,2022-23,17.604080980000006,,
CHN14b,Perth & Kinross,2023-24,22.9,,
CHN14b,Perth & Kinross,2024-25,18.2,,
CHN14b,Renfrewshire,2018-19,17.275316907000004,,
CHN14b,Renfrewshire,2020-21,23.287095081000004,,
CHN14b,Renfrewshire,2021-22,18.770874794496834,,
CHN14b,Renfrewshire,2022-23,17.934835626000009,,
CHN14b,Renfrewshire,2023-24,17.899999999999999,,
CHN14b,Renfrewshire,2024-25,14.9,,
CHN14b,Scottish Borders,2018-19,28.836358313999995,,
CHN14b,Scottish Borders,2020-21,28.135608522999998,,
CHN14b,Scottish Borders,2021-22,33.693008111612762,,
CHN14b,Scottish Borders,2022-23,31.351732237,,
CHN14b,Scottish Borders,2023-24,17.5,,
CHN14b,Scottish Borders,2024-25,28.1,,
CHN14b,South Ayrshire,2018-19,17.858543449999999,,
CHN14b,South Ayrshire,2020-21,15.874425522999999,,
CHN14b,South Ayrshire,2021-22,18.465762145386549,,
CHN14b,South Ayrshire,2022-23,16.282051281999998,,
CHN14b,South Ayrshire,2023-24,16.3,,
CHN14b,South Ayrshire,2024-25,16.7,,
CHN14b,South Lanarkshire,2018-19,15.371366851999992,,
CHN14b,South Lanarkshire,2020-21,19.182488417000002,,
CHN14b,South Lanarkshire,2021-22,18.558459468656594,,
CHN14b,South Lanarkshire,2022-23,17.686124628999991,,
CHN14b,South Lanarkshire,2023-24,17.399999999999999,,
CHN14b,South Lanarkshire,2024-25,17.7,,
CHN14b,Stirling,2018-19,24.804041977000011,,
CHN14b,Stirling,2020-21,30.759889725999994,,
CHN14b,Stirling,2021-22,19.828901346960038,,
CHN14b,Stirling,2022-23,16.585820171999998,,
CHN14b,Stirling,2023-24,18.2,,
CHN14b,Stirling,2024-25,16.3,,
CHN14b,West Dunbartonshire,2018-19,16.885630499000001,,
CHN14b,West Dunbartonshire,2020-21,16.717866901999997,,
CHN14b,West Dunbartonshire,2021-22,17.6342374102083,,
CHN14b,West Dunbartonshire,2022-23,13.850231218999994,,
CHN14b,West Dunbartonshire,2023-24,12.3,,
CHN14b,West Dunbartonshire,2024-25,7.6,,
CHN14b,West Lothian,2018-19,19.377584933999998,,
CHN14b,West Lothian,2020-21,16.990884000999998,,
CHN14b,West Lothian,2021-22,16.452379477035706,,
CHN14b,West Lothian,2022-23,17.392025928999999,,
CHN14b,West Lothian,2023-24,17.100000000000001,,
CHN14b,West Lothian,2024-25,14.6,,
CHN17,Aberdeen City,2013-14,0.9009364218827,,
CHN17,Aberdeen City,2014-15,0.928838951310861,,
CHN17,Aberdeen City,2015-16,0.951807228915662,,
CHN17,Aberdeen City,2016-17,0.917964693665627,,
CHN17,Aberdeen City,2017-18,0.932539682539682,,
CHN17,Aberdeen City,2018-19,0.967805844477463,,
CHN17,Aberdeen City,2019-20,0.965072541644276,,
CHN17,Aberdeen City,2020-21,0.970731707317072,,
CHN17,Aberdeen City,2021-22,0.87361677344205,,
CHN17,Aberdeen City,2022-23,0.898220640569394,,
CHN17,Aberdeen City,2023-24,0.862710878417685,,
CHN17,Aberdeenshire,2013-14,0.929252199413489,,
CHN17,Aberdeenshire,2014-15,0.96313831586067,,
CHN17,Aberdeenshire,2015-16,0.969383991147177,,
CHN17,Aberdeenshire,2016-17,0.944300995942456,,
CHN17,Aberdeenshire,2017-18,0.958258366318819,,
CHN17,Aberdeenshire,2018-19,0.968609865470851,,
CHN17,Aberdeenshire,2019-20,0.972716488730723,,
CHN17,Aberdeenshire,2020-21,0.973426001635322,,
CHN17,Aberdeenshire,2021-22,0.913926499032881,,
CHN17,Aberdeenshire,2022-23,0.892592592592592,,
CHN17,Aberdeenshire,2023-24,0.880353817504655,,
CHN17,Angus,2013-14,0.781333333333333,,
CHN17,Angus,2014-15,0.771578029642545,,
CHN17,Angus,2015-16,0.784888888888889,,
CHN17,Angus,2016-17,0.791859389454208,,
CHN17,Angus,2017-18,0.845419847328243,,
CHN17,Angus,2018-19,0.858937198067632,,
CHN17,Angus,2019-20,0.86491739552964,,
CHN17,Angus,2020-21,0.848837209302325,,
CHN17,Angus,2021-22,0.836864406779661,,
CHN17,Angus,2022-23,0.82648401826484,,
CHN17,Angus,2023-24,0.829417773237998,,
CHN17,Argyll & Bute,2013-14,0.787878787878787,,
CHN17,Argyll & Bute,2014-15,0.785971223021582,,
CHN17,Argyll & Bute,2015-16,0.799405646359584,,
CHN17,Argyll & Bute,2016-17,0.814814814814814,,
CHN17,Argyll & Bute,2017-18,0.859424920127795,,
CHN17,Argyll & Bute,2018-19,0.873239436619718,,
CHN17,Argyll & Bute,2019-20,0.871252204585537,,
CHN17,Argyll & Bute,2020-21,0.853309481216457,,
CHN17,Argyll & Bute,2021-22,0.873462214411247,,
CHN17,Argyll & Bute,2022-23,0.853211009174312,,
CHN17,Argyll & Bute,2023-24,0.873370577281191,,
CHN17,Clackmannanshire,2013-14,0.75,,
CHN17,Clackmannanshire,2014-15,0.772151898734177,,
CHN17,Clackmannanshire,2015-16,0.768774703557312,,
CHN17,Clackmannanshire,2016-17,0.756972111553784,,
CHN17,Clackmannanshire,2017-18,0.850485436893203,,
CHN17,Clackmannanshire,2018-19,0.84796573875803,,
CHN17,Clackmannanshire,2019-20,0.862068965517241,,
CHN17,Clackmannanshire,2020-21,0.78695652173913,,
CHN17,Clackmannanshire,2021-22,0.798994974874372,,
CHN17,Clackmannanshire,2022-23,0.825,,
CHN17,Clackmannanshire,2023-24,0.823762376237624,,
CHN17,Dumfries & Galloway,2013-14,0.783261802575107,,
CHN17,Dumfries & Galloway,2014-15,0.800729927007299,,
CHN17,Dumfries & Galloway,2015-16,0.782975460122698,,
CHN17,Dumfries & Galloway,2016-17,0.79812938425565,,
CHN17,Dumfries & Galloway,2017-18,0.838529176658672,,
CHN17,Dumfries & Galloway,2018-19,0.843074459567654,,
CHN17,Dumfries & Galloway,2019-20,0.849193548387096,,
CHN17,Dumfries & Galloway,2020-21,0.838818565400843,,
CHN17,Dumfries & Galloway,2021-22,0.792035398230088,,
CHN17,Dumfries & Galloway,2022-23,0.790677220756376,,
CHN17,Dumfries & Galloway,2023-24,0.788888888888888,,
CHN17,Dundee City,2013-14,0.779023746701847,,
CHN17,Dundee City,2014-15,0.768861454046638,,
CHN17,Dundee City,2015-16,0.784922394678492,,
CHN17,Dundee City,2016-17,0.777390090718771,,
CHN17,Dundee City,2017-18,0.822257806244995,,
CHN17,Dundee City,2018-19,0.825859491778774,,
CHN17,Dundee City,2019-20,0.827639751552794,,
CHN17,Dundee City,2020-21,0.822745098039215,,
CHN17,Dundee City,2021-22,0.826538768984812,,
CHN17,Dundee City,2022-23,0.818181818181818,,
CHN17,Dundee City,2023-24,0.820785597381342,,
CHN17,East Ayrshire,2013-14,0.765089722675367,,
CHN17,East Ayrshire,2014-15,0.742066720911309,,
CHN17,East Ayrshire,2015-16,0.761264822134387,,
CHN17,East Ayrshire,2016-17,0.759075907590758,,
CHN17,East Ayrshire,2017-18,0.797683397683397,,
CHN17,East Ayrshire,2018-19,0.821546052631578,,
CHN17,East Ayrshire,2019-20,0.798567591763652,,
CHN17,East Ayrshire,2020-21,0.802804557405784,,
CHN17,East Ayrshire,2021-22,0.801971326164874,,
CHN17,East Ayrshire,2022-23,0.80841121495327,,
CHN17,East Ayrshire,2023-24,0.773428232502965,,
CHN17,East Dunbartonshire,2013-14,0.826530612244897,,
CHN17,East Dunbartonshire,2014-15,0.804457953394123,,
CHN17,East Dunbartonshire,2015-16,0.83893280632411,,
CHN17,East Dunbartonshire,2016-17,0.855831037649219,,
CHN17,East Dunbartonshire,2017-18,0.845802919708029,,
CHN17,East Dunbartonshire,2018-19,0.859907834101382,,
CHN17,East Dunbartonshire,2019-20,0.846708746618575,,
CHN17,East Dunbartonshire,2020-21,0.83108108108108,,
CHN17,East Dunbartonshire,2021-22,0.80157946692991,,
CHN17,East Dunbartonshire,2022-23,0.827935222672064,,
CHN17,East Dunbartonshire,2023-24,0.856136820925553,,
CHN17,East Lothian,2013-14,0.834890965732086,,
CHN17,East Lothian,2014-15,0.843076923076923,,
CHN17,East Lothian,2015-16,0.866537717601547,,
CHN17,East Lothian,2016-17,0.836065573770491,,
